Date,Open,High,Low,Close,Adj Close,Volume
2009-10-20,7.164286,7.205357,7.066071,7.098571,6.114450,1141039200
2009-10-21,7.125714,7.453929,7.115357,7.318571,6.303948,1193726800
2009-10-22,7.310714,7.423214,7.232500,7.328571,6.312564,791392000
2009-10-23,7.346429,7.350000,7.258214,7.283571,6.273801,420786800
2009-10-26,7.273929,7.383929,7.146429,7.231429,6.228889,484338400
2009-10-27,7.202143,7.243214,7.016071,7.048929,6.071690,756551600
2009-10-28,7.061071,7.072143,6.825000,6.871429,5.918798,818386800
2009-10-29,6.964286,7.028929,6.862143,7.012500,6.040311,570270400
2009-10-30,7.002143,7.028571,6.720357,6.732143,5.798821,717525200
2009-11-02,6.778571,6.888571,6.627500,6.761071,5.823740,678983200
2009-11-03,6.708929,6.768571,6.640000,6.741071,5.806512,522541600
2009-11-04,6.811786,6.923214,6.793929,6.814643,5.869884,487530400
2009-11-05,6.871429,6.964286,6.850714,6.929643,5.968940,384801200
2009-11-06,6.875357,6.971071,6.871429,6.940714,5.978477,295097600
2009-11-09,7.033571,7.210714,7.009286,7.195000,6.197509,528855600
2009-11-10,7.179286,7.320714,7.178929,7.249286,6.244270,401195200
2009-11-11,7.305714,7.321429,7.208214,7.258929,6.252577,443870000
2009-11-12,7.255000,7.316786,7.193929,7.213929,6.213815,363731200
2009-11-13,7.245357,7.315357,7.216786,7.301786,6.289492,343240800
2009-11-16,7.338571,7.428571,7.321786,7.379643,6.356554,485206400
2009-11-17,7.360000,7.408571,7.321429,7.392857,6.367937,396513600
2009-11-18,7.376429,7.392857,7.285714,7.355714,6.335944,374320800
2009-11-19,7.307500,7.307500,7.135714,7.161071,6.168283,542326400
2009-11-20,7.112500,7.156786,7.062857,7.140000,6.150134,406666400
2009-11-23,7.250000,7.357143,7.248214,7.352857,6.333482,474896800
2009-11-24,7.333214,7.352857,7.246429,7.301429,6.289182,318438400
2009-11-25,7.335714,7.344643,7.277143,7.292500,6.281493,286454000
2009-11-27,7.115000,7.248571,7.084643,7.163929,6.170748,295257200
2009-11-30,7.182500,7.202857,7.098929,7.139643,6.149828,424858000
2009-12-01,7.222857,7.241786,7.029643,7.034643,6.059385,465763200
2009-12-02,7.105714,7.193571,6.991071,7.008214,6.036619,715260000
2009-12-03,7.050714,7.106429,7.009643,7.017143,6.044310,448719600
2009-12-04,7.132143,7.138571,6.795714,6.904286,5.947100,826884800
2009-12-07,6.904286,6.920357,6.738571,6.748214,5.812665,714758800
2009-12-08,6.762857,6.869643,6.739286,6.781071,5.840968,690398800
2009-12-09,6.831429,7.077143,6.796786,7.064286,6.084918,684782000
2009-12-10,7.125000,7.132143,7.004286,7.015357,6.042772,489669600
2009-12-11,7.063571,7.071429,6.908214,6.952500,5.988629,429774800
2009-12-14,6.977500,7.051071,6.877143,7.035000,6.059691,495790400
2009-12-15,6.993929,7.053929,6.902500,6.934643,5.973249,419459600
2009-12-16,6.967857,7.017857,6.948214,6.965357,5.999703,352984800
2009-12-17,6.937857,6.964286,6.821429,6.852143,5.902186,388838800
2009-12-18,6.898929,6.982143,6.878571,6.979643,6.012009,608770400
2009-12-21,7.001786,7.133929,6.988214,7.079643,6.098145,611906400
2009-12-22,7.122857,7.173214,7.095000,7.155714,6.163670,349515600
2009-12-23,7.185714,7.227857,7.171786,7.217857,6.217198,345525600
2009-12-24,7.269643,7.476786,7.262500,7.465714,6.430691,500889200
2009-12-28,7.561429,7.641071,7.486071,7.557500,6.509755,644565600
2009-12-29,7.593929,7.597143,7.454643,7.467857,6.432538,445205600
2009-12-30,7.458214,7.571429,7.439643,7.558571,6.510676,412084400
2009-12-31,7.611786,7.619643,7.520000,7.526071,6.482683,352410800
2010-01-04,7.622500,7.660714,7.585000,7.643214,6.583586,493729600
2010-01-05,7.664286,7.699643,7.616071,7.656429,6.594968,601904800
2010-01-06,7.656429,7.686786,7.526786,7.534643,6.490066,552160000
2010-01-07,7.562500,7.571429,7.466071,7.520714,6.478067,477131200
2010-01-08,7.510714,7.571429,7.466429,7.570714,6.521136,447610800
2010-01-11,7.600000,7.607143,7.444643,7.503929,6.463610,462229600
2010-01-12,7.471071,7.491786,7.372143,7.418571,6.390087,594459600
2010-01-13,7.423929,7.533214,7.289286,7.523214,6.480221,605892000
2010-01-14,7.503929,7.516429,7.465000,7.479643,6.442690,432894000
2010-01-15,7.533214,7.557143,7.352500,7.354643,6.335020,594067600
2010-01-19,7.440357,7.685357,7.401429,7.680000,6.615271,730007600
2010-01-20,7.675357,7.698214,7.482143,7.561786,6.513446,612152800
2010-01-21,7.574286,7.618214,7.400357,7.431071,6.400853,608154400
2010-01-22,7.385000,7.410714,7.041429,7.062500,6.083380,881767600
2010-01-25,7.232500,7.310714,7.149643,7.252500,6.247038,1065699600
2010-01-26,7.355357,7.632500,7.235000,7.355000,6.335329,1867110000
2010-01-27,7.387500,7.520714,7.126071,7.424286,6.395009,1722568400
2010-01-28,7.318929,7.339286,7.096429,7.117500,6.130756,1173502400
2010-01-29,7.181429,7.221429,6.794643,6.859286,5.908337,1245952400
2010-02-01,6.870357,7.000000,6.832143,6.954643,5.990476,749876400
2010-02-02,6.996786,7.011429,6.906429,6.995000,6.025239,698342400
2010-02-03,6.970357,7.150000,6.943571,7.115357,6.128909,615328000
2010-02-04,7.026071,7.084643,6.841786,6.858929,5.908031,757652000
2010-02-05,6.879643,7.000000,6.816071,6.980714,6.012933,850306800
2010-02-08,6.988929,7.067143,6.928571,6.932857,5.971709,478270800
2010-02-09,7.015000,7.053571,6.955357,7.006786,6.035388,632886800
2010-02-10,6.996071,7.021429,6.937857,6.968571,6.002471,370361600
2010-02-11,6.960000,7.133929,6.930714,7.095357,6.111681,550345600
2010-02-12,7.075357,7.201429,6.982143,7.156429,6.164287,655468800
2010-02-16,7.212143,7.274643,7.197143,7.264286,6.257191,543737600
2010-02-17,7.292500,7.296786,7.173571,7.233929,6.231041,436396800
2010-02-18,7.201071,7.281786,7.175714,7.247500,6.242731,422825200
2010-02-19,7.209286,7.257143,7.182500,7.202500,6.203969,415469600
2010-02-22,7.226429,7.232143,7.113929,7.157857,6.165515,390563600
2010-02-23,7.142857,7.190357,6.989643,7.037857,6.062153,575094800
2010-02-24,7.079643,7.194286,7.065714,7.166429,6.172900,460566400
2010-02-25,7.049286,7.245000,7.031786,7.214286,6.214124,665126000
2010-02-26,7.227857,7.327500,7.214286,7.307857,6.294721,507460800
2010-03-01,7.348214,7.482143,7.337500,7.463929,6.429156,550093600
2010-03-02,7.497500,7.529643,7.419286,7.458929,6.424848,566546400
2010-03-03,7.462143,7.495357,7.426429,7.476071,6.439613,372052800
2010-03-04,7.474286,7.532857,7.451071,7.525357,6.482066,366041200
2010-03-05,7.676429,7.846429,7.665357,7.819643,6.735554,899620400
2010-03-08,7.857500,7.860357,7.794643,7.824286,6.739554,429889600
2010-03-09,7.796786,8.035714,7.781786,7.965000,6.860760,920259200
2010-03-10,7.993929,8.052857,7.971429,8.030000,6.916747,596218000
2010-03-11,7.996786,8.053571,7.975714,8.053571,6.937051,405700400
2010-03-12,8.120357,8.133214,8.062500,8.092857,6.970891,416323600
2010-03-15,8.049286,8.053571,7.866071,7.994286,6.885985,493502800
2010-03-16,8.006429,8.035000,7.946786,8.016071,6.904750,446908000
2010-03-17,8.032143,8.087500,7.973929,8.004286,6.894600,450956800
2010-03-18,8.003571,8.035714,7.950357,8.023214,6.910903,342109600
2010-03-19,8.028214,8.044286,7.901071,7.937500,6.837073,559445600
2010-03-22,7.873929,8.071429,7.862500,8.026786,6.913979,456419600
2010-03-23,8.058571,8.170714,8.003571,8.155714,7.025033,602431200
2010-03-24,8.130000,8.221429,8.125357,8.191786,7.056104,597780400
2010-03-25,8.247143,8.248929,8.080357,8.094643,6.972430,542284400
2010-03-26,8.176786,8.283929,8.162500,8.246429,7.103173,640875200
2010-03-29,8.321429,8.352500,8.272143,8.299643,7.149009,540744400
2010-03-30,8.450000,8.481429,8.366071,8.423214,7.255446,527310000
2010-03-31,8.410357,8.450357,8.373571,8.392857,7.229299,430659600
2010-04-01,8.478929,8.526071,8.312500,8.427500,7.259140,603145200
2010-04-05,8.392143,8.518214,8.384643,8.517500,7.336663,684507600
2010-04-06,8.507143,8.580000,8.464286,8.555000,7.368965,447017200
2010-04-07,8.555357,8.640000,8.523571,8.592857,7.401574,628502000
2010-04-08,8.587143,8.626429,8.501429,8.569643,7.381577,572989200
2010-04-09,8.622500,8.638929,8.587857,8.635357,7.438182,334182800
2010-04-12,8.650000,8.681071,8.636071,8.653214,7.453562,333026400
2010-04-13,8.637857,8.671429,8.611071,8.658214,7.457868,306210800
2010-04-14,8.760000,8.778929,8.716786,8.774643,7.558154,404076400
2010-04-15,8.777857,8.893929,8.768214,8.890000,7.657520,376784800
2010-04-16,8.877500,8.969286,8.733929,8.835714,7.610761,750545600
2010-04-19,8.822500,8.853214,8.634643,8.823929,7.600609,566924400
2010-04-20,8.876429,8.901786,8.677143,8.735357,7.524317,738326400
2010-04-21,9.242857,9.294643,9.133214,9.257857,7.974380,982391200
2010-04-22,9.222857,9.526786,9.150000,9.516786,8.197410,793424800
2010-04-23,9.571071,9.720714,9.535714,9.672500,8.331537,796955600
2010-04-26,9.710000,9.730714,9.578214,9.625000,8.290626,479068800
2010-04-27,9.545357,9.565714,9.304286,9.358571,8.061132,709343600
2010-04-28,9.401786,9.428571,9.157500,9.342857,8.047594,758402400
2010-04-29,9.393571,9.642857,9.357500,9.594286,8.264167,558840800
2010-04-30,9.618214,9.663214,9.321429,9.324643,8.031907,542463600
2010-05-03,9.422857,9.567143,9.388571,9.512500,8.193718,454342000
2010-05-04,9.388929,9.403214,9.169643,9.238571,7.957767,723819600
2010-05-05,9.036786,9.219286,8.883214,9.142500,7.875016,883103200
2010-05-06,9.065357,9.223214,7.116071,8.794643,7.575386,1285860800
2010-05-07,8.703929,8.806071,8.043214,8.423571,7.255756,1676018400
2010-05-10,8.937500,9.094643,8.876071,9.071071,7.813489,984306400
2010-05-11,8.994286,9.281786,8.946429,9.161429,7.891321,848906800
2010-05-12,9.258571,9.397500,9.239286,9.360357,8.062671,654379600
2010-05-13,9.400714,9.464286,9.157143,9.227143,7.947925,599712400
2010-05-14,9.112857,9.160000,8.910714,9.065000,7.808258,759362800
2010-05-17,9.096429,9.149286,8.846786,9.079286,7.820565,762834800
2010-05-18,9.177857,9.233929,8.937857,9.012857,7.763345,782678400
2010-05-19,8.910714,9.032857,8.744643,8.869286,7.639676,1025726800
2010-05-20,8.638571,8.708929,8.436071,8.491429,7.314209,1282915200
2010-05-21,8.315000,8.732143,8.262500,8.654286,7.454487,1223891200
2010-05-24,8.831429,8.960714,8.795000,8.812857,7.591073,754238800
2010-05-25,8.548214,8.812857,8.470000,8.757857,7.543700,1048006400
2010-05-26,8.931429,9.004643,8.705357,8.718214,7.509551,850654000
2010-05-27,8.950000,9.067500,8.896786,9.048214,7.793802,666282400
2010-05-28,9.263929,9.264286,9.048214,9.174286,7.902396,815614800
2010-06-01,9.274643,9.497857,9.248571,9.315357,8.023908,876472800
2010-06-02,9.447857,9.457143,9.297500,9.426786,8.119889,688548000
2010-06-03,9.470714,9.483929,9.300357,9.397143,8.094357,650106800
2010-06-04,9.221786,9.353571,9.093929,9.141429,7.874091,758304400
2010-06-07,9.224643,9.255357,8.948214,8.962143,7.719663,886942000
2010-06-08,9.044286,9.064286,8.773214,8.904643,7.670134,1000770400
2010-06-09,8.981071,8.996429,8.660357,8.685714,7.481558,854630000
2010-06-10,8.744286,8.963571,8.650000,8.946786,7.706434,776356000
2010-06-11,8.865357,9.066429,8.834643,9.053929,7.798721,545759200
2010-06-14,9.141429,9.255357,9.071786,9.081429,7.822410,602960400
2010-06-15,9.130000,9.280357,9.125000,9.274643,7.988840,585074000
2010-06-16,9.325000,9.562500,9.308214,9.544643,8.221407,783678000
2010-06-17,9.664286,9.746429,9.625000,9.709643,8.363531,872855200
2010-06-18,9.723214,9.821429,9.693571,9.788214,8.431210,784621600
2010-06-21,9.917500,9.964643,9.597500,9.648929,8.311234,776490400
2010-06-22,9.720000,9.856071,9.696429,9.780357,8.424443,717262000
2010-06-23,9.806429,9.809286,9.567857,9.677500,8.335847,768457200
2010-06-24,9.678571,9.757143,9.575000,9.607143,8.275241,714277200
2010-06-25,9.645000,9.652500,9.493214,9.525000,8.204487,549942400
2010-06-28,9.533214,9.633929,9.447143,9.582143,8.253706,584948000
2010-06-29,9.432857,9.442500,9.082143,9.148929,7.880552,1133344800
2010-06-30,9.168214,9.213214,8.928929,8.983214,7.737815,739452000
2010-07-01,9.082143,9.100000,8.686429,8.874286,7.643986,1022896000
2010-07-02,8.946071,8.961786,8.685714,8.819286,7.596610,693842800
2010-07-06,8.964286,9.028571,8.791429,8.879643,7.648601,615235600
2010-07-07,8.946071,9.241786,8.919643,9.238214,7.957460,654556000
2010-07-08,9.374286,9.389286,9.103214,9.217500,7.939618,738144400
2010-07-09,9.174643,9.282143,9.112857,9.272143,7.986684,433322400
2010-07-12,9.233214,9.351786,9.102143,9.188929,7.915009,562878400
2010-07-13,9.154286,9.157143,8.801071,8.992857,7.746119,1190924000
2010-07-14,8.906429,9.135714,8.892857,9.026071,7.774728,812047600
2010-07-15,8.865357,9.177500,8.832143,8.980357,7.735353,824866000
2010-07-16,9.042143,9.106071,8.871786,8.925000,7.687671,1039858400
2010-07-19,8.924286,8.924286,8.557143,8.770714,7.554771,1024478000
2010-07-20,8.675000,9.032143,8.571786,8.996071,7.748884,1074950800
2010-07-21,9.467500,9.469643,9.071429,9.080000,7.821182,1185671200
2010-07-22,9.202857,9.285714,9.118214,9.250714,7.968228,645318800
2010-07-23,9.181786,9.299286,9.152857,9.283571,7.996529,533388800
2010-07-26,9.285714,9.289286,9.203929,9.260000,7.976225,420551600
2010-07-27,9.316786,9.457143,9.296429,9.431429,8.123891,584771600
2010-07-28,9.416786,9.499643,9.294643,9.320000,8.027907,519985200
2010-07-29,9.311071,9.380357,9.146429,9.218214,7.940234,643806800
2010-07-30,9.138929,9.275000,9.103571,9.187500,7.913781,448210000
2010-08-02,9.301429,9.378214,9.272143,9.351786,8.055286,428055600
2010-08-03,9.321786,9.402143,9.265000,9.354643,8.057750,417653600
2010-08-04,9.387143,9.438571,9.296786,9.392143,8.090052,420375200
2010-08-05,9.347500,9.399286,9.305357,9.346429,8.050671,289097200
2010-08-06,9.277857,9.338929,9.201071,9.288929,8.001143,444897600
2010-08-09,9.338571,9.362500,9.270357,9.348214,8.052209,303128000
2010-08-10,9.280357,9.301786,9.198214,9.264643,7.980224,451920000
2010-08-11,9.121429,9.131786,8.921786,8.935357,7.696590,620054400
2010-08-12,8.810357,9.039286,8.790000,8.992500,7.745813,534920400
2010-08-13,8.987500,8.995714,8.896071,8.896429,7.663061,354869200
2010-08-16,8.842143,8.928929,8.807857,8.844286,7.618145,318430000
2010-08-17,8.931429,9.093929,8.900000,8.998929,7.751348,422640400
2010-08-18,9.012857,9.095357,8.985000,9.038214,7.785186,339696000
2010-08-19,9.030000,9.052857,8.881429,8.924286,7.687052,426706000
2010-08-20,8.906786,9.068571,8.892857,8.915714,7.679669,384230000
2010-08-23,8.992500,9.000000,8.758929,8.778571,7.561542,414041600
2010-08-24,8.666786,8.678571,8.523214,8.568929,7.380962,602565600
2010-08-25,8.501429,8.713929,8.471429,8.674643,7.472023,596867600
2010-08-26,8.766071,8.776786,8.581429,8.581429,7.391728,466505200
2010-08-27,8.633929,8.664643,8.412857,8.629286,7.432952,548391200
2010-08-30,8.598571,8.776786,8.595714,8.660714,7.460023,383289200
2010-08-31,8.637500,8.734286,8.583929,8.682143,7.478480,420786800
2010-09-01,8.838214,8.980714,8.795714,8.940357,7.700898,697037600
2010-09-02,8.973571,9.006071,8.877500,9.006071,7.757500,415427600
2010-09-03,9.110357,9.242143,9.089286,9.241786,7.960536,520788800
2010-09-07,9.165714,9.268929,9.151786,9.207500,7.931005,342557600
2010-09-08,9.277857,9.442500,9.253571,9.390000,8.088203,526551200
2010-09-09,9.465714,9.518571,9.390000,9.395357,8.092817,438575200
2010-09-10,9.399643,9.446429,9.335714,9.407500,8.103276,387542400
2010-09-13,9.493571,9.581429,9.491429,9.537143,8.214944,388780000
2010-09-14,9.507500,9.613214,9.482857,9.573571,8.246323,408150400
2010-09-15,9.577500,9.656429,9.565714,9.650714,8.312774,429368800
2010-09-16,9.651429,9.881071,9.625000,9.877500,8.508117,652103200
2010-09-17,9.917500,9.927143,9.774286,9.834643,8.471202,634477200
2010-09-20,9.860000,10.135000,9.851786,10.115357,8.712999,658677600
2010-09-21,10.137857,10.262500,10.099643,10.134643,8.729610,668074400
2010-09-22,10.096786,10.285000,10.086071,10.276786,8.852049,585289600
2010-09-23,10.226071,10.455714,10.214286,10.318571,8.888041,786116800
2010-09-24,10.432143,10.483214,10.376786,10.440000,8.992637,649488000
2010-09-27,10.499286,10.526071,10.393214,10.398571,8.956947,482834800
2010-09-28,10.420357,10.420357,9.821429,10.245000,8.824667,1035042400
2010-09-29,10.258214,10.350357,10.214286,10.263214,8.840357,469644000
2010-09-30,10.321429,10.357143,10.044643,10.133929,8.728997,673391600
2010-10-01,10.219643,10.235000,10.048214,10.090000,8.691155,448142800
2010-10-04,10.057143,10.103571,9.920357,9.951429,8.571796,435302000
2010-10-05,10.071429,10.337500,10.065000,10.319286,8.888655,501967200
2010-10-06,10.342500,10.428214,10.187857,10.328214,8.896345,670868800
2010-10-07,10.369286,10.374286,10.246786,10.329286,8.897269,408399600
2010-10-08,10.418214,10.517857,10.357143,10.502500,9.046468,658403200
2010-10-11,10.526429,10.615714,10.521429,10.548571,9.086152,427753200
2010-10-12,10.550357,10.696429,10.446071,10.662143,9.183979,558544000
2010-10-13,10.721429,10.784286,10.707143,10.719286,9.233204,630092400
2010-10-14,10.774643,10.802500,10.728571,10.796786,9.299961,435296400
2010-10-15,10.980000,11.250000,10.889643,11.240714,9.682339,922194000
2010-10-18,11.373929,11.392857,11.224643,11.357143,9.782629,1093010800
2010-10-19,10.835714,11.206071,10.715000,11.053214,9.520836,1232784000
2010-10-20,11.035714,11.223214,10.959643,11.090357,9.552826,721624400
2010-10-21,11.155714,11.240714,10.957143,11.054286,9.521760,551460000
2010-10-22,11.038214,11.072857,10.939286,10.981071,9.458694,372778000
2010-10-25,11.038929,11.128571,11.015714,11.030000,9.500837,392462000
2010-10-26,10.959643,11.062143,10.916071,11.001786,9.476538,392929600
2010-10-27,10.987500,11.067857,10.914286,10.993929,9.469769,399002800
2010-10-28,10.998214,11.000000,10.746429,10.901429,9.390093,551051200
2010-10-29,10.865357,10.924286,10.745357,10.749286,9.259040,430511200
2010-11-01,10.793571,10.914286,10.792857,10.863571,9.357483,423889200
2010-11-02,10.964286,11.078214,10.964286,11.048571,9.516835,433930000
2010-11-03,11.120357,11.174286,11.018929,11.171429,9.622657,508348400
2010-11-04,11.266071,11.435000,11.251071,11.366786,9.790934,642488000
2010-11-05,11.356786,11.413214,11.312500,11.326071,9.755861,361253200
2010-11-08,11.328571,11.420357,11.312857,11.379286,9.801701,281758400
2010-11-09,11.466071,11.475000,11.232143,11.288571,9.723564,383544000
2010-11-10,11.308571,11.384643,11.198214,11.358214,9.783554,384227200
2010-11-11,11.250000,11.371429,11.223214,11.308929,9.741098,361284000
2010-11-12,11.285714,11.303571,10.843929,11.001071,9.475923,795846800
2010-11-15,11.016429,11.090714,10.938214,10.965714,9.445465,403606000
2010-11-16,10.918571,10.985714,10.690000,10.771071,9.277806,657650000
2010-11-17,10.757143,10.856786,10.634286,10.732143,9.244276,479449600
2010-11-18,10.900000,11.059643,10.881786,11.015357,9.488224,494491200
2010-11-19,10.998929,11.014286,10.901429,10.954643,9.435930,384843200
2010-11-22,10.952857,11.191429,10.923929,11.191429,9.639886,393075200
2010-11-23,11.087500,11.133929,10.948571,11.026071,9.497454,519447600
2010-11-24,11.142857,11.264286,11.133929,11.242857,9.684191,413725200
2010-11-26,11.205000,11.346429,11.176429,11.250000,9.690339,237585600
2010-11-29,11.267857,11.338571,11.120714,11.316786,9.747865,445785200
2010-11-30,11.197857,11.227143,11.102500,11.112500,9.571903,501858000
2010-12-01,11.259643,11.348214,11.250000,11.300000,9.733407,461750800
2010-12-02,11.340357,11.392857,11.246071,11.362500,9.787243,462837200
2010-12-03,11.321786,11.380357,11.297857,11.337143,9.765400,342092800
2010-12-06,11.380000,11.511786,11.372143,11.433929,9.848769,448481600
2010-12-07,11.564286,11.571071,11.361429,11.364643,9.789089,391454000
2010-12-08,11.415357,11.465000,11.325357,11.464643,9.875224,321935600
2010-12-09,11.504643,11.517857,11.393571,11.420000,9.836771,294151200
2010-12-10,11.416071,11.466071,11.378571,11.448571,9.861382,262511200
2010-12-13,11.584643,11.609286,11.464286,11.488214,9.895527,439815600
2010-12-14,11.490357,11.519286,11.392857,11.438929,9.853072,351008000
2010-12-15,11.428571,11.535714,11.399643,11.441429,9.855230,417312000
2010-12-16,11.467500,11.521786,11.432143,11.473214,9.882608,322030800
2010-12-17,11.486786,11.492500,11.436786,11.450357,9.862921,386929200
2010-12-20,11.485714,11.544643,11.365357,11.507500,9.912139,385610400
2010-12-21,11.535714,11.585357,11.501786,11.578571,9.973357,256354000
2010-12-22,11.584286,11.632857,11.555357,11.612857,10.002891,265921600
2010-12-23,11.607143,11.612500,11.541786,11.557143,9.954899,223157200
2010-12-27,11.530357,11.622857,11.482857,11.595714,9.988124,249816000
2010-12-28,11.639643,11.666429,11.609286,11.623929,10.012430,175924000
2010-12-29,11.650714,11.658929,11.610714,11.617500,10.006890,163139200
2010-12-30,11.624286,11.625357,11.537500,11.559286,9.956747,157494400
2010-12-31,11.533929,11.552857,11.475357,11.520000,9.922909,193508000
2011-01-03,11.630000,11.795000,11.601429,11.770357,10.138556,445138400
2011-01-04,11.872857,11.875000,11.719643,11.831786,10.191467,309080800
2011-01-05,11.769643,11.940714,11.767857,11.928571,10.274836,255519600
2011-01-06,11.954286,11.973214,11.889286,11.918929,10.266529,300428800
2011-01-07,11.928214,12.012500,11.853571,12.004286,10.340052,311931200
2011-01-10,12.101071,12.258214,12.041786,12.230357,10.534782,448560000
2011-01-11,12.317143,12.320000,12.123929,12.201429,10.509866,444108000
2011-01-12,12.258929,12.301071,12.214286,12.300714,10.595387,302590400
2011-01-13,12.327143,12.380000,12.280357,12.345714,10.634145,296780400
2011-01-14,12.353214,12.445714,12.301429,12.445714,10.720285,308840000
2011-01-18,11.768571,12.312857,11.642857,12.166071,10.479407,1880998000
2011-01-19,12.441071,12.450000,12.031429,12.101429,10.423729,1135612800
2011-01-20,12.015357,12.082143,11.790000,11.881429,10.234229,764789200
2011-01-21,11.920357,11.960000,11.665357,11.668571,10.050879,754401200
2011-01-24,11.673929,12.051786,11.668571,12.051786,10.380967,574683200
2011-01-25,12.011786,12.194286,11.948929,12.192857,10.502481,546868000
2011-01-26,12.248571,12.342857,12.196429,12.280357,10.577852,506875600
2011-01-27,12.277857,12.310357,12.243929,12.257500,10.558161,285026000
2011-01-28,12.291786,12.300000,11.911786,12.003571,10.339437,592057200
2011-01-31,11.992857,12.144286,11.939286,12.118571,10.438492,377246800
2011-02-01,12.189286,12.344643,12.177857,12.322500,10.614152,426633200
2011-02-02,12.301786,12.330357,12.269643,12.297143,10.592309,258955200
2011-02-03,12.278571,12.294286,12.091071,12.265714,10.565235,393797600
2011-02-04,12.272857,12.382143,12.268214,12.375000,10.659372,321840400
2011-02-07,12.424643,12.616071,12.415714,12.567143,10.824879,485021600
2011-02-08,12.631429,12.697143,12.576786,12.685714,10.927010,381040800
2011-02-09,12.685357,12.821429,12.673929,12.791429,11.018068,482745200
2011-02-10,12.763929,12.857143,12.428571,12.662143,10.906707,928550000
2011-02-11,12.669643,12.778571,12.626429,12.744643,10.977768,367572800
2011-02-14,12.742500,12.838571,12.739643,12.827857,11.049447,310416400
2011-02-15,12.828214,12.856071,12.769643,12.853571,11.071596,284174800
2011-02-16,12.885714,13.032143,12.875000,12.968929,11.170958,481157600
2011-02-17,12.758929,12.866786,12.732857,12.796429,11.022377,530583200
2011-02-18,12.811071,12.839286,12.482857,12.520000,10.784269,816057200
2011-02-22,12.219643,12.335714,12.061429,12.093214,10.416653,872555600
2011-02-23,12.098929,12.308571,12.093214,12.236429,10.540014,671854400
2011-02-24,12.286429,12.326786,12.084643,12.245714,10.548009,499900800
2011-02-25,12.330714,12.443929,12.314286,12.434286,10.710439,380018800
2011-02-28,12.544286,12.680357,12.540000,12.614643,10.865795,403074000
2011-03-01,12.695357,12.704286,12.417143,12.475357,10.745816,456136800
2011-03-02,12.498571,12.655357,12.442857,12.575714,10.832259,602590800
2011-03-03,12.756786,12.849643,12.711429,12.841429,11.061138,500788400
2011-03-04,12.859643,12.867500,12.776786,12.857143,11.074675,453266800
2011-03-07,12.907143,12.916786,12.546786,12.691429,10.931933,546123200
2011-03-08,12.675357,12.764286,12.580357,12.705714,10.944239,356316800
2011-03-09,12.667500,12.670000,12.521429,12.588214,10.843025,453306000
2011-03-10,12.468571,12.491786,12.317857,12.381071,10.664602,507539200
2011-03-11,12.333214,12.582857,12.321429,12.571071,10.828259,471080400
2011-03-14,12.613571,12.731429,12.546786,12.627143,10.876560,435957200
2011-03-15,12.217857,12.422857,12.146429,12.336786,10.626457,721081200
2011-03-16,12.214286,12.250000,11.652143,11.786071,10.152091,1162011200
2011-03-17,12.029643,12.128929,11.809286,11.951429,10.294526,659422400
2011-03-18,12.040357,12.078571,11.785714,11.809643,10.172395,753214000
2011-03-21,11.999643,12.133571,11.973571,12.117857,10.437879,409402000
2011-03-22,12.234286,12.236429,12.112143,12.185714,10.496328,325922800
2011-03-23,12.117143,12.150714,11.998214,12.113929,10.434494,372996400
2011-03-24,12.208929,12.357143,12.102143,12.320357,10.612308,404712000
2011-03-25,12.431071,12.573571,12.393571,12.555000,10.814417,448910000
2011-03-28,12.612500,12.654286,12.515714,12.515714,10.780579,309355200
2011-03-29,12.416429,12.534286,12.359286,12.534286,10.796576,352900800
2011-03-30,12.522857,12.531429,12.408571,12.451071,10.724896,329406000
2011-03-31,12.370000,12.492857,12.359286,12.446786,10.721204,274019200
2011-04-01,12.539643,12.556786,12.260714,12.305714,10.599690,418661600
2011-04-04,12.296786,12.307143,12.085714,12.185357,10.496021,460084800
2011-04-05,12.035357,12.223214,12.000000,12.103214,10.425268,482731200
2011-04-06,12.186429,12.282143,12.040714,12.072857,10.399117,402539200
2011-04-07,12.075000,12.158214,12.001071,12.074286,10.400350,373447200
2011-04-08,12.140000,12.148214,11.926786,11.966429,10.307444,377535200
2011-04-11,11.930714,11.988214,11.786429,11.814286,10.176394,398946800
2011-04-12,11.803214,11.918929,11.792857,11.871429,10.225616,425639200
2011-04-13,11.965000,12.005000,11.875714,12.004643,10.340361,346220000
2011-04-14,11.957143,12.000000,11.859286,11.872143,10.226230,301800800
2011-04-15,11.903571,11.915714,11.671429,11.695000,10.073643,453605600
2011-04-18,11.646429,11.865357,11.434286,11.851786,10.208694,609898800
2011-04-19,11.896429,12.070714,11.846786,12.066429,10.393581,419378400
2011-04-20,12.268214,12.348214,12.196429,12.228929,10.533554,700666400
2011-04-21,12.678571,12.683214,12.447143,12.525000,10.788577,753810400
2011-04-25,12.512143,12.633929,12.510714,12.607500,10.859639,266546000
2011-04-26,12.629286,12.678214,12.476786,12.515000,10.779964,338800000
2011-04-27,12.580000,12.583929,12.396429,12.505357,10.771658,356213200
2011-04-28,12.363929,12.491071,12.340000,12.383929,10.667065,360959200
2011-04-29,12.385000,12.641071,12.381071,12.504643,10.771044,1006345200
2011-05-02,12.490714,12.516786,12.339286,12.367143,10.652606,442713600
2011-05-03,12.428214,12.496071,12.343571,12.435714,10.711670,313348000
